x,y,pmi,count
cause,hath,0.35260865592866664,13
at,em,0.3525896741116701,8
at,dog,0.3525896741116701,10
to,utter,0.35258361535814703,16
come,mistress,0.35255266195461715,20
dear,own,0.3525204362507178,7
offended,you,0.3525191774826859,11
assist,you,0.3525191774826859,5
meddle,you,0.3525191774826859,5
rightly,you,0.3525191774826859,6
conjure,you,0.3525191774826859,7
amends,you,0.3525191774826859,6
launcelot,you,0.3525191774826859,19
am,because,0.35250155511331493,8
may,something,0.3524868703517148,6
these,whom,0.35245509956680254,11
when,write,0.35245397828744374,5
half,th,0.35239231238052837,5
on,run,0.3523268386447492,12
let,seek,0.3523141614223943,11
hurt,s,0.3522759164334661,13
lord,pardon,0.35225149245087084,18
all,loss,0.3522177376819974,9
acts,in,0.3521862355978796,5
in,valeria,0.3521862355978796,5
holding,in,0.3521862355978796,5
blanch,in,0.3521862355978796,5
in,stars,0.3521862355978796,15
crowned,in,0.3521862355978796,5
build,in,0.3521862355978796,5
a,stubborn,0.35215428861296755,7
a,thereby,0.35215428861296755,7
a,pearl,0.35215428861296755,7
a,grievous,0.35215428861296755,7
a,hungry,0.35215428861296755,7
fair,truth,0.35213869330073655,5
did,pass,0.35211991259274417,6
shallow,will,0.3520879872529375,25
for,pair,0.3520612281143219,6
apparel,for,0.3520612281143219,6
commit,for,0.3520612281143219,6
for,offend,0.3520612281143219,9
for,sore,0.3520612281143219,6
by,self,0.3520447978812838,15
cressida,then,0.35203922347915373,8
if,truth,0.3520382667811763,23
does,what,0.352026021233195,30
crack,my,0.35201081914408183,11
purse,thou,0.3519878836658164,9
ransom,thou,0.3519878836658164,6
tamora,thou,0.3519878836658164,9
good,sir,0.3519794068577614,145
not,spake,0.3519732162623836,8
not,silent,0.3519732162623836,6
hit,not,0.3519732162623836,9
garments,not,0.3519732162623836,8
garments,he,0.3519556160321162,6
he,perchance,0.3519556160321162,6
agrippa,he,0.3519556160321162,7
he,inform,0.3519556160321162,5
countenance,he,0.3519556160321162,7
biondello,he,0.3519556160321162,9
i,ladyship,0.3519438829415185,18
i,scratch,0.3519438829415185,9
let,suffer,0.35194153636143677,5
d,towns,0.3519028196205139,5
d,seldom,0.3519028196205139,5
lie,when,0.3519021427851112,13
may,return,0.35189072134677735,8
letters,which,0.35185002962649786,6
ear,your,0.351838064786547,25
cool,to,0.3518073962383699,13
ere,will,0.3518031105737146,36
art,son,0.35169846325689136,13
lady,she,0.3516728223497306,41
shadow,thy,0.3516374682105186,6
bassanio,enter,0.35160376113001895,6
bottom,enter,0.35160376113001895,5
his,tomb,0.3515811516351598,7
father,whom,0.35155686867390223,9
her,silvia,0.3514718890001674,9
antonio,th,0.3513927849384017,6
cousin,doth,0.35133302697934915,5
loves,me,0.3512709746780035,29
believe,must,0.351257211487755,7
a,glass,0.3512272989720084,18
tell,will,0.351193289061998,105
her,tongue,0.3511237571323048,29
another,bear,0.35110461645924496,5
anne,would,0.3510995664302208,8
joy,than,0.3510990959336126,7
too,true,0.351059873166757,19
must,yourself,0.3510282136011399,8
answer,better,0.3510203106242934,5
double,with,0.3509758675013776,13
damn,him,0.35094919030349897,8
am,sebastian,0.35094772704469324,6
green,was,0.3509061725527065,5
good,witness,0.3508695543847092,7
good,malvolio,0.3508695543847092,7
reign,s,0.35085199882378726,7
limbs,s,0.35085199882378726,7
hate,their,0.3508206513728234,7
here,warrant,0.3508197109842518,8
say,word,0.3508141608892529,17
it,were,0.35074971461965926,226
o,polixenes,0.3507183490355641,5
meantime,my,0.35069277721616865,7
hairs,my,0.35069277721616865,7
curses,my,0.35069277721616865,7
ended,my,0.35069277721616865,7
endure,i,0.35067215587788114,31
evans,what,0.3506709671482289,10
be,sought,0.35066745758442963,5
be,twain,0.35066745758442963,5
amongst,be,0.35066745758442963,5
be,punish,0.35066745758442963,5
an,thought,0.3506413874268994,14
a,sold,0.3506384250080183,11
a,solemn,0.3506384250080183,11
a,hanging,0.3506384250080183,11
set,we,0.3506288542543494,32
we,whither,0.3506288542543494,6
lead,we,0.3506288542543494,10
greatness,it,0.3506232714121095,11
gaze,to,0.35056832412282146,10
comfort,this,0.3505619645625306,24
nestor,thy,0.3505393779114665,5
thou,understand,0.3504928925788652,10
have,thieves,0.35049026148240814,5
constable,have,0.35049026148240814,10
have,hid,0.35049026148240814,5
have,wrought,0.35049026148240814,5
are,enough,0.3504380813622402,20
or,quickly,0.35039204528558304,9
ford,tell,0.3503891225248284,6
jest,will,0.3503815234389204,10
one,sake,0.3503394386012593,6
all,precious,0.35033359380744594,6
all,trouble,0.35033359380744594,6
by,leave,0.35030144884744435,48
alas,good,0.35029998776942917,12
good,shylock,0.35029998776942917,6
looks,out,0.3502956045648763,6
fair,speak,0.3502303487514592,18
so,twere,0.35022986180463445,12
they,where,0.3502293139901093,64
well,wise,0.35022673144522665,7
doom,this,0.35022673144522665,7
not,would,0.35022084879311777,371
i,sue,0.35015297532363754,11
many,old,0.3501466019258027,8
him,seen,0.3501351423015149,26
fools,they,0.3500975298950598,5
they,toward,0.3500975298950598,5
autolycus,what,0.35009152145599526,7
comfort,thy,0.35006961639254053,14
spoke,when,0.35006773886708153,6
on,proof,0.3500589771889271,5
meet,time,0.3500276869241135,7
man,worth,0.35002721758730265,8
room,s,0.3500127821724967,11
along,shall,0.35000641083169004,8
men,wit,0.349960858468116,5
alonso,is,0.34992465358711433,9
else,were,0.34985077085605737,13
bond,my,0.3498420531793923,17
if,reads,0.34983707361533845,6
seem,which,0.34983473839117235,10
in,slept,0.3498323302044023,8
in,lip,0.3498323302044023,8
in,marks,0.3498323302044023,8
in,mess,0.3498323302044023,8
say,true,0.3498218531836193,28
more,wish,0.34981133376982254,11
soul,take,0.3498105377164463,11
ever,once,0.34980321409384757,5
citizen,did,0.3497786967778417,6
syracuse,tell,0.3497646875043802,5
from,war,0.34973679538582914,14
after,henry,0.34973667031309874,5
name,nature,0.3497244133602467,5
petruchio,see,0.3497086549291449,6
know,must,0.3496841429505752,50
our,shows,0.34967655618996274,6
alone,me,0.34967488878781283,35
burden,me,0.34967488878781283,7
me,satisfied,0.34967488878781283,7
cannot,look,0.34965362997153365,14
repent,that,0.3496520909121086,13
that,wretch,0.3496520909121086,13
consent,to,0.3496231779785086,34
bed,made,0.3496036133318488,5
is,just,0.34957735690175085,25
good,sorry,0.3495038473413344,5
brief,good,0.3495038473413344,5
can,help,0.34950359733004727,7
but,grieve,0.3494985971345282,5
but,sore,0.3494985971345282,5
do,receive,0.3494985971345282,7
also,but,0.3494985971345282,5
but,fierce,0.3494985971345282,5
aside,john,0.3494845968933348,5
able,i,0.34948328439386167,24
ears,them,0.34948109690355433,6
field,we,0.3494784046229169,13
her,wealth,0.34945659776484184,5
her,suit,0.34945659776484184,10
her,humble,0.34945659776484184,5
art,truth,0.34945193141891856,6
n,were,0.3494303502211889,5
d,fee,0.34941401921681925,6
didst,such,0.34934461929852295,5
desire,most,0.34934461929852295,5
done,till,0.3493148798709743,8
all,gods,0.3493093138942001,22
dog,say,0.3492786455056671,7
thus,truth,0.34926065439230614,5
glou,o,0.3492436634695585,7
let,together,0.3492186780259635,12
dog,would,0.3491953595754275,9
leave,you,0.34916034804212875,161
mock,well,0.3491557210827011,5
simple,there,0.3490787860995153,5
blood,soul,0.3490787860995153,6
seen,than,0.3490027387726969,10
flesh,she,0.34897680996992475,6
presence,thy,0.34889743084448965,8
fashion,it,0.34884118240394324,16
how,prince,0.34883626783773786,32
sure,tis,0.34883408360394236,8
pompey,then,0.34883408360394236,9
hath,kill,0.3488326274541817,12
master,news,0.34880612638154324,5
dying,with,0.34879164924151634,7
consent,with,0.34879164924151634,14
season,with,0.34879164924151634,7
marcus,o,0.3487838492583645,8
can,wish,0.34875545850265377,6
celia,man,0.34873274723430386,5
foes,so,0.3487192707793959,7
bear,them,0.34868641327486083,21
complexion,is,0.34868558147156586,7
been,time,0.3486768476331547,15
comes,warwick,0.3486034903239812,5
doom,s,0.3485480439142229,8
hit,s,0.3485480439142229,8
fell,which,0.3484963876189101,6
knows,why,0.34847601781135473,6
antony,nay,0.34847310791683794,6
her,own,0.348433524307263,53
man,master,0.3484097316136835,32
thee,told,0.3483937168894095,14
exit,ford,0.3483625463700697,5
claudio,here,0.34834509185639634,8
could,into,0.34834509185639634,8
ladies,one,0.34832414736593376,5
saved,to,0.3482765273432366,7
avoid,to,0.3482765273432366,14
to,win,0.3482765273432366,42
suitors,to,0.3482765273432366,7
moreover,to,0.3482765273432366,7
pope,to,0.3482765273432366,7
false,should,0.34827334178052466,9
hast,what,0.3482723722660762,54
coriolanus,had,0.3482709179984618,6
at,read,0.3482683003290275,10
lion,thou,0.3482600111465733,12
much,show,0.3482037361436789,10
against,peace,0.34819094077811386,6
and,officers,0.34816855655787876,43
if,rosalind,0.3481570154973168,18
daughter,old,0.3481124320153496,6
be,mayst,0.3480668840539042,9
be,guilty,0.3480668840539042,9
drunk,his,0.34802134086893954,9
hanging,that,0.3480194029670054,9
heartily,i,0.34801358931308607,15
crown,life,0.3479996368611937,5
a,disease,0.34799832884180987,8
a,stock,0.34799832884180987,8
a,autolycus,0.34799832884180987,20
a,giddy,0.34799832884180987,8
faith,honour,0.34799440480729543,5
second,we,0.34794919712075234,39
answer,shall,0.3479432502679166,30
fal,lord,0.3479157378181499,9
for,praise,0.3479052683431642,26
douglas,the,0.3479002386139727,20
substance,the,0.3479002386139727,20
seek,tell,0.3478967513692609,5
evans,let,0.3478636239409974,5
dance,if,0.3478217823800128,5
bring,go,0.3478078360887863,15
till,we,0.34778567236880975,42
antipholus,did,0.34778193702176635,7
ben,by,0.34776599990200885,5
need,you,0.34772029460091725,45
claudio,know,0.34770557696848736,6
madam,true,0.3477030353226014,8
hope,see,0.34766491241915853,10
does,it,0.3476520318963439,46
edm,i,0.34764694135386437,32
d,honor,0.34764499647797253,7
d,practice,0.34764499647797253,7
owe,we,0.3476440007048872,5
more,something,0.3476365947142026,8
timon,why,0.34763354522533446,10
ll,malvolio,0.3476169912308109,6
john,name,0.347612635021334,7
drink,their,0.3475429416115875,6
fly,their,0.3475429416115875,9
fault,it,0.34753894909869854,24
by,nature,0.34753796393882624,28
kill,queen,0.34747616258703223,6
apparel,your,0.3474732593840969,5
ill,look,0.3474732593840969,5
ignorance,your,0.3474732593840969,5
provost,your,0.3474732593840969,14
minds,your,0.3474732593840969,7
surely,your,0.3474732593840969,5
claim,your,0.3474732593840969,8
commit,your,0.3474732593840969,5
sends,your,0.3474732593840969,5
horse,where,0.347470356200569,6
die,leave,0.3474660014616654,6
him,wait,0.3474326165806618,6
him,poet,0.3474326165806618,6
they,titus,0.3474225884219844,11
by,sea,0.3474113290109999,18
came,we,0.34738541511707316,23
beat,who,0.3473803671358623,6
flesh,than,0.3473792061084833,5
is,won,0.34737746457323443,17
ll,take,0.3473727997810807,56
bene,me,0.3473709338782485,20
lord,thrice,0.34734089394613166,5
country,for,0.3472623452325531,27
counsel,thy,0.3472616681502305,10
talbot,thee,0.3472573155033616,10
blame,thee,0.3472573155033616,5
need,then,0.347240340597385,8
edward,then,0.347240340597385,16
of,remembrance,0.347220754991824,21
gates,of,0.347220754991824,33
brass,of,0.347220754991824,6
bondage,of,0.347220754991824,7
of,traveller,0.347220754991824,5
description,of,0.347220754991824,6
immediate,of,0.347220754991824,5
jupiter,of,0.347220754991824,12
battles,of,0.347220754991824,6
eldest,of,0.347220754991824,9
of,shade,0.347220754991824,9
assembly,of,0.347220754991824,5
dangers,of,0.347220754991824,6
leading,of,0.347220754991824,6
leaf,of,0.347220754991824,5
fellowship,of,0.347220754991824,6
of,pit,0.347220754991824,8
of,rumour,0.347220754991824,7
causes,of,0.347220754991824,5
of,treachery,0.347220754991824,8
of,shameful,0.347220754991824,5
mutual,of,0.347220754991824,5
of,top,0.347220754991824,20
advantage,of,0.347220754991824,24
merit,of,0.347220754991824,17
minion,of,0.347220754991824,6
issue,of,0.347220754991824,37
of,taking,0.347220754991824,15
of,shot,0.347220754991824,16
of,vent,0.347220754991824,6
impatience,of,0.347220754991824,6
article,of,0.347220754991824,6
of,stroke,0.347220754991824,13
of,yon,0.347220754991824,5
of,vantage,0.347220754991824,13
corner,of,0.347220754991824,7
idleness,of,0.347220754991824,5
driven,of,0.347220754991824,5
of,town,0.347220754991824,42
coal,of,0.347220754991824,5
north,of,0.347220754991824,16
estimation,of,0.347220754991824,7
custom,of,0.347220754991824,15
of,stock,0.347220754991824,10
confer,of,0.347220754991824,5
articles,of,0.347220754991824,6
airy,of,0.347220754991824,5
of,rod,0.347220754991824,5
grove,of,0.347220754991824,5
of,westminster,0.347220754991824,6
blood,life,0.34719464222496393,11
love,swear,0.34716773980420457,11
in,mind,0.3471320449338216,78
else,which,0.3470920388385311,19
vile,was,0.3470797646996536,5
may,pity,0.3470665880517974,7
alive,he,0.347048281537372,11
age,would,0.34702929781891984,9
thou,touchstone,0.3470244641342663,9
am,rosalind,0.3470174334162609,11
did,see,0.3469857965936715,45
son,was,0.3469568917374807,31
more,thousand,0.3469553483283907,14
exchange,with,0.3469075053669649,5
falsehood,with,0.3469075053669649,5
guarded,with,0.3469075053669649,5
spoil,with,0.3469075053669649,5
melancholy,with,0.3469075053669649,10
stretch,with,0.3469075053669649,5
fed,with,0.3469075053669649,5
pursue,with,0.3469075053669649,5
captain,must,0.34688141142746703,5
lord,pandarus,0.34687113242720574,11
eye,other,0.34686981462425387,6
helen,not,0.3468335766099725,14
their,wear,0.3468292282514471,8
enough,t,0.34682550112164895,7
confirm,his,0.34678226875339113,5
they,us,0.3467479935069567,79
humble,will,0.3467472387838263,7
deer,the,0.346724880706038,18
mine,play,0.346719446624896,8
adieu,so,0.3467132880817973,9
so,tune,0.3467132880817973,6
together,were,0.3467074918857156,8
em,were,0.3467074918857156,5
bosom,on,0.3466792365375465,8
often,our,0.34667520020929804,7
it,prove,0.346672957820925,36
kill,me,0.34667214936401003,46
now,slender,0.3466524318807964,6
hamlet,now,0.3466524318807964,6
call,go,0.34664350702168034,25
sum,what,0.34663098934648884,5
my,sight,0.3466207471934417,46
or,unless,0.3465907564054342,7
cymbeline,how,0.3465684063819158,5
him,meet,0.34652971712467273,31
face,whose,0.346524951295188,5
bring,house,0.34651104658569815,5
profess,that,0.34650881194176686,7
bore,that,0.34650881194176686,7
is,theme,0.3464641214776079,5
fix,is,0.3464641214776079,5
bushy,is,0.3464641214776079,5
is,merely,0.3464641214776079,5
ent,is,0.3464641214776079,5
is,jaquenetta,0.3464641214776079,5
if,it,0.3464497562320967,496
was,woman,0.3464452949273443,18
not,wast,0.34644072766242257,13
at,even,0.3464293654068516,28
there,twenty,0.3463896475887341,7
noble,second,0.346371031111808,7
d,gifts,0.34632294223967736,8
then,valentine,0.34628689459006246,10
brought,which,0.34627492762495204,9
forswear,to,0.3462035187203713,11
not,think,0.34618804722945995,174
taste,thy,0.34617457250901645,6
pity,than,0.3461655272136103,8
him,whilst,0.34616088951702456,11
teach,will,0.34614447049566577,10
again,three,0.3460993213873612,6
have,hours,0.34609389512780564,16
are,goodly,0.3460732759597901,5
are,drawn,0.3460732759597901,6
needs,thou,0.3460385511526152,15
reignier,thou,0.3460385511526152,5
fox,the,0.3460349766977252,17
bosom,s,0.34601570739882787,19
am,beat,0.34601250936918115,10
gentle,master,0.34599514904771483,6
he,yonder,0.34596525234292874,9
fears,he,0.34596525234292874,9
know,yet,0.34593996093736507,53
in,sets,0.3459372863208781,6
in,walks,0.3459372863208781,6
in,teeth,0.3459372863208781,12
conjure,in,0.3459372863208781,6
in,yellow,0.3459372863208781,6
cyprus,in,0.3459372863208781,6
choice,in,0.3459372863208781,15
in,troop,0.3459372863208781,6
trumpets,with,0.34589634197210267,13
deaf,my,0.3458938943344,6
my,weakness,0.3458938943344,6
misery,my,0.3458938943344,9
my,spy,0.3458938943344,6
my,urg,0.3458938943344,6
love,pity,0.3458803954894446,9
e,lord,0.3458662083801259,7
glou,lord,0.3458662083801259,7
did,dromio,0.3457943157862528,7
d,hadst,0.34577973456172517,17
a,learned,0.34577686884785186,13
his,sake,0.34577110535852884,22
moon,she,0.34574783983972623,6
being,nature,0.34574003236865786,5
enter,julia,0.34573482746592105,7
him,prayers,0.34568495031114177,8
hastings,now,0.3456665188991454,8
eye,upon,0.3456307425087054,15
can,uncle,0.34562727343971134,5
sleep,such,0.34561091963054125,7
base,o,0.34557870938315305,9
o,quite,0.34557870938315305,5
believe,who,0.345544024095865,6
how,warwick,0.34550526146445387,17
against,whom,0.34543131603984006,5
habit,this,0.345427848563458,5
may,serve,0.3453865299337758,6
in,sleep,0.34537363344240296,55
heart,lies,0.34536543872222913,5
diana,s,0.3453429040390116,10
s,visage,0.3453429040390116,5
dick,s,0.3453429040390116,5
bohemia,s,0.3453429040390116,5
hell,one,0.34531863722620854,6
gives,one,0.34531863722620854,5
d,slander,0.34529745302198706,9
study,what,0.3452926385742266,6
saturninus,what,0.3452926385742266,6
not,swear,0.3452916309058683,43
marshal,the,0.3452601424477642,16
dead,death,0.34525701331948533,9
make,only,0.3452510439680672,10
france,queen,0.34524757793070165,10
france,york,0.34524757793070165,5
know,mean,0.3452449784208305,10
be,will,0.345195505118798,648
had,three,0.34516030592553354,11
henry,how,0.3451231655077348,25
know,thou,0.34511735110485986,173
nay,tis,0.3450933672654573,16
thou,what,0.34507990553940565,471
